,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Country Name
Moldova,0.2923670125823299,0.17348720204577062,-3.6988939167981845,0.16174479937507633,-4.184383597105748,1.3105855313723163,-0.34619599044455723,0.4952837015073593,0.19367382744539582,-0.5705505639243184,-0.36723666621345685,-0.372879338705121,-0.17658320324590282,-0.05885635504036413,-0.026756882357250683,0.045538705119734756,0.04125181170531541,0.029546970021984375,-0.09723387041602344,0.06625899246875043,-0.0037663232891340815,-0.08755994982148887,-0.0520966054551692,-3.2399165280921713,0.034421123014521146,-0.12947164826998706,Moldova
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,Monaco
Mongolia,0.99282908199927,0.9275093194370095,5.005256789164284,-2.0355243767064803,-0.8949417876643994,1.1498320489155498,0.48053305727244766,0.5681968955305083,0.5583447562669891,-0.5482520739069107,-0.20868768367587126,-0.10519308680870447,0.025836175177862616,0.059273976286484634,0.09969271811540525,0.10179589106782704,0.18365024735919963,0.14319236205658517,-0.21830517872622973,0.11704779885729479,0.07106719941694344,0.13501750937238127,3.4286505894616024,-0.045000851616055514,0.11097535194170784,0.1954405354074624,Mongolia
Montenegro,0.039217362934569594,0.05231021947463404,0.02291298043574894,-0.38318497972465443,-0.028674580313282006,0.046992482713991014,0.4210074612495957,-0.6069975698218258,0.4053131609164797,-0.036823113906015295,-0.02945015225098272,-0.03597065853259579,-0.009793955978157298,-0.012592346554201439,-0.043854884037307695,-0.022696056134576585,-0.018792387633166607,-0.03558627976739527,0.11402326854545702,1.6062906745428764,-0.13134950721577016,0.11432439522926792,-0.12046964018924948,-0.3460763704922982,0.06576138588172054,-0.07583209306622848,Montenegro
Morocco,-0.6477131952936712,-9.463701243471002,0.551776997746926,-0.37010131712373645,-0.6073823235104434,-0.43737590439125124,0.3883330978314819,-0.5923653619735761,1.5427274466962737,0.3061165284478095,-2.6464494314826283,-0.2656881405751541,-0.06130504591825185,-0.08991350500362799,-0.2851577270976289,-0.07277795728969855,-0.02343233086424728,0.0,-0.2883761223009045,-0.37229686170467147,0.031915512647468496,0.008786372140883257,-0.048507038585270924,-0.4582896335615818,0.12157749302975139,-1.8164904603670413,Morocco
Mozambique,0.0724390373207778,0.025199935474524496,-2.052604565090355,0.7041599390449801,0.7993696016465857,-0.022918082240007357,-0.037280815643121745,-0.03968528534653221,-0.058875332839867865,0.030412117063164865,0.02476747420346275,-0.08264182168329501,-0.03026259241872632,-0.018698758789418794,-0.044109090208803645,-0.11311310535537601,-0.05839783604739163,-0.03180186882990854,0.08592863064279137,0.07548116305695507,-0.029953507261249873,-0.08029807272590463,-0.9529661183205373,-0.6934717624188453,0.08961351174375337,0.042836062818524756,Mozambique
Myanmar,-2.447102777679535,-0.27142052477842593,-0.3498360360909803,-0.2598615070249429,-0.22525707766843664,-0.19164172718817207,-0.1587641759554975,0.01910340816171957,-0.05661848820529316,-0.05468272749054751,-0.18033675215380382,-0.029069699125314707,0.2564398563496856,-0.698670483255276,-0.13285655540671173,-0.15395363849476237,-0.08189975142006983,-0.061212408112571864,-0.09104693940427624,-0.08936488570412567,-0.05051313888513955,-0.3828983413740419,-1.576668479563432,-0.22545621359183624,0.1805921066013719,-0.4025109085711506,Myanmar
Namibia,-0.5789437980841068,-0.2206777906261969,0.3092393600612313,-0.25249948287625357,-0.44466140285502476,1.2976884728533131,-1.4511912532944948,0.31258043803081875,1.2870294742463444,1.8506377555372826,0.21256159992516788,0.29035246577461093,-0.0412804233453508,-0.04789002249134494,-0.15514983492195195,-0.10668930569690888,-0.0544159540454068,0.04746963412896906,-0.020549169167361745,-0.001116580388492466,-0.0171997251786903,-0.12670454530927042,0.18184515368279966,0.8690540239618623,0.13233115112663177,0.3407796600081853,Namibia
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,Nauru
Nepal,0.1367046366969292,-0.2971272431342349,0.9316603225988033,-0.17516278274467179,-1.0616851456945937,-1.6624563362762446,-0.3658634821265662,0.41014199400157375,-0.43782658349152964,-0.7940627443562339,-3.492438013937539,2.8491157792863135,-0.49851920387437126,-0.3622617123506971,-0.3421873308890154,-0.5626058002854758,-0.2158384469697049,-0.8247661793196083,-0.5898152097971502,-0.1760880952179176,-0.3458982564659307,1.5577097211574913,-1.9208816028436975,-0.3824205916216663,-0.5089148875817463,42.1498063642482,Nepal
Netherlands,-0.28023037948396073,-0.12304409207449975,0.3869038367035737,0.0,-0.13748488153961527,-0.0,-0.24441019035758815,0.9990555742350035,0.8489515420080995,-0.5777676306018921,-0.19696474883411005,0.13368651163777792,0.052478657586749404,-0.1323773754602279,-0.15577881032605137,0.0890795977784364,0.0,0.2537616163674881,-0.12898550676839074,-0.0,-0.2601146847484377,0.3030812930695278,-0.5533057134537894,1.364979493427874,0.20386078001767094,0.0,Netherlands
New Zealand,0.18802229307926818,0.3303869162574073,-0.49678580935492067,-0.15782926827579563,-0.030785190030145477,-0.17159296303653193,-0.0,0.1964415011499385,1.0974406564976231,-0.050235099713157504,0.2717474815010207,-0.2914465154550252,0.06562764625577285,0.1273493142688268,-0.048123216285313804,-0.5227200182122423,0.390450527253876,-0.11564837909564052,0.2765203741018391,0.09624396944057946,-0.26986755008297025,0.13974108413853312,-0.6051593887475774,-1.0820847928686104,-0.29085612006344996,-1.19583529391235,New Zealand
Nicaragua,-6.931107229957991,-0.9979329728574833,-0.8895895440837313,0.44784780468819824,-0.8457167467355824,-1.8061248951881064,-49.56913653230701,-1.0745424098196126,-1.2698625036776783,-1.0248060044857306,-1.0672860954078824,0.8093853649251044,-5.722117933544846,-0.333677779936625,-0.29155302783764053,-0.3485882486021639,-0.23560389234396648,-0.14774694119243784,0.5090609166365867,-0.4610799665610806,-0.1834317600490274,-0.285506386193654,-0.5880317705235526,-0.23162046866143723,-0.24347933750311873,-0.49341324680979437,Nicaragua
Niger,0.01749457385916258,-0.22266474888717752,0.010333009431795388,0.002889026801933089,-0.006903332139039081,-0.034289029269203894,0.010510580487578488,-0.011364174127354212,0.023012921026697157,0.008206535920341958,-0.02861737088470933,-0.015757970677622253,-0.009795679047418753,-0.03663512406742968,-0.019608563210333475,-0.061597778970575744,-0.02207818734867978,-0.014778060177587034,0.09300446413279102,-0.19005581375468553,-0.05469263745962826,-0.11244958294414566,-0.08448215749073987,-0.1808476842523392,0.042828403020168625,-0.2831551131683875,Niger
Nigeria,0.1277663408265139,0.05235713397503141,-0.12067230876296303,0.046380790692754414,1.3377032744138366,-0.17360253432964678,-0.25548116964067524,-0.4232013194386324,0.9485136279465074,-0.028963424028486496,-0.09528407339549734,-0.014747409848252601,-0.05476661731355116,-0.015503703896619335,-0.01673440278464655,-0.01474589897309578,-0.034287406437823555,-0.024743970673226135,0.032430657090295696,-0.026499208235472596,-0.06372430113235208,-0.08435487543169441,-0.09310401188686032,-0.1309243634324681,0.07180134669053499,0.057254346640142915,Nigeria
North Korea,0.12002213616325824,0.11370902258574464,0.09746818218088826,0.07311712809625737,0.04709600896461875,-0.017155499465470448,0.500616795788329,1.0114222315787373,1.0950855368288888,-0.20035050274574226,0.0,-0.08822989223899508,0.39225930452335417,0.47144407863575755,0.009470534971546533,-0.010060931150650348,-0.025910617061977077,0.03254699107320471,0.03442898933070836,-0.02631214670662047,-0.04655778141031605,-0.6422426398786958,-0.17052168809893534,-0.137786200437805,0.09039134669656027,-0.2212307391229641,North Korea
Norway,-0.428798477914404,-0.30742615542527385,0.12731406582064536,0.11126874106705847,0.0,0.15465746054467197,0.8237699248213433,0.533073087885523,0.4758439963059323,0.0,-3.5755086253277537,-0.14255938608184032,0.17388522619366087,0.11206841840735314,0.03433538426749521,0.2989651022593526,0.0,0.22485053116220785,-0.05857354413081526,-0.1565007661095305,-0.2433878818720084,-1.7365184345957039,-2.9710408336764744,0.28944784931724005,0.0731021042443772,-0.0,Norway
Oman,0.6542707722842508,-1.0855776919432296,1.456682461862004,22.591286917320883,-1.5810867487308033,-0.7516299580568775,-2.3026556071121065,0.6711235626416826,-0.6367868265510469,-0.28072180435975436,4.2852288180678135,-3.076971795804218,-0.9004315380116321,-0.3076474061537632,-0.11436020325013013,-0.08823069731239457,-0.05943002981421955,-0.0017382928228413988,-0.010087781943758182,0.012298546196259232,-0.014902396461534,-0.13030211215994464,0.24154727456191646,0.08877383324155173,0.22945023521935565,-0.9552613952537792,Oman
Pakistan,-0.4028319583625638,-0.2457492894340259,0.6010752340011216,-0.521999327046118,-0.2080277586134932,0.8584065083441167,1.2377881856437578,1.4112715444886879,1.1359560301058715,0.8605180641194207,0.43957895513004736,-0.3963163249628947,-0.2248770685338464,-0.16133317771053834,-0.1466579915208475,-0.08764424650718823,-0.10962862851232234,0.3288061936969335,-0.22832393316833074,-0.20754038643046432,-0.07349805440669824,2.0893445106283974,-3.4093722215154387,-0.16528706253669767,-0.3669618783037418,-1.0913678860157456,Pakistan
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,Palau
Palestine,-0.19315545205213372,-0.055449384905805074,-0.45692594777022144,-0.43057816264572973,-0.2198331112024562,3.2060430746287323,-0.5519470772532232,-0.8572761421651082,-3.131196602366392,1.3258555684359286,0.2943431554539623,0.20095073196884666,-0.2476417267064111,-0.2990460509614925,-0.20789274557371096,-0.8651573042945314,-0.2548654085283421,-0.0665281550847316,-0.18903096297679303,-0.08997240126748365,-0.12082464607765558,-0.23416990272400356,-0.19285215420140625,-1.2743881987890597,0.7012804993435333,-0.21288772863724123,Palestine
Panama,-0.24689475231699004,-0.14400273137566627,-0.19919205369003637,-0.24619404135404296,-5.6527973062080275,-0.7628517211036799,-0.11798164498211994,-0.11979960701118966,-0.29048355554613875,1.5246814347763686,2.560072667318069,-0.4102834688202659,-0.20599513019591636,-0.07845468471758182,-0.06371778379188706,-0.03426910120485752,-0.01129369651682646,-0.01183253948133249,-0.02577301497232914,-0.03419183862206047,-0.021737022264835145,-0.031507448782624674,-0.05652672397973768,-0.10142497618358971,-0.14351770910095343,-0.19949020473355686,Panama
Papua New Guinea,-0.06435635231538538,-0.06490550408009864,-0.04399618908874718,-0.08074678745379323,0.02869785213194699,-0.0830006759703104,0.06691058057232473,0.023787566193835114,0.06978140944993773,2.476317617605099,0.0778465516270837,0.4432031293162417,-0.06270828686253048,-0.12032880459383873,-0.08616119337776156,-0.11306867612351258,-0.10526726908584008,-0.06845391054060906,0.507060387291973,-0.07221187619112288,-0.06307418538932016,-0.09107257331806101,0.6646417241720874,-0.23448142070347228,0.6386654166581518,0.1591383662754815,Papua New Guinea
Paraguay,-0.1264205126272965,-3.386449215383111,-0.4848777593876196,-0.17403867283810798,-0.15525617613985984,-0.3771886359113674,2.9004412978708305,0.2275736866836544,0.326221455248061,0.7131485497538613,0.31452238981485725,0.9120835277441559,-1.3835808921751527,-0.14267867131605264,-0.3630612395986428,-0.11485422919804225,-0.07648073122488186,-0.05867626387466557,0.201408279966494,-0.10099280205865803,-0.09117436082539782,0.7112768374957109,-0.11681106558116615,-0.508527401114454,0.11379393559111353,0.7160722872622469,Paraguay
Peru,-0.1772997286276681,-1.1602226605174073,0.5393893173126956,-0.10834787033890217,-0.1626276971761596,-1.649278410817569,-0.7927920087111071,0.39865388499869264,0.21098349543180026,-1.3549539296139954,2.899526276603238,-0.4495589492724374,-0.27737296349421925,-0.12846933675750305,-0.11630767338242297,-0.0862315030475925,-0.0842934549819471,-0.06047776119596865,1.4715278928823814,-0.03881241501601189,-0.05074827346411329,-0.07399643462638202,-0.2633197243603083,0.8783223287727573,0.1625493322721889,3.3690938079287345,Peru
Philippines,73.10042066771243,-0.11746069461660968,-7.587721146357569,-0.09160928147181446,-0.09670625528806692,-0.11887376941549144,0.3486842462111537,0.04062501988541029,-0.07440944824171578,0.22722613196883293,0.1501252518709531,-0.3212952777017137,-1.6054945265532325,-0.28765659825684947,-0.1985685998453041,-0.1352690843449941,-0.11016893285042853,-0.14414383843572046,0.3947752418171173,-0.10490660865620385,-0.14894753829289928,-0.13938780496274536,-0.1850756179719185,-0.3989600253585415,-0.8979648697499418,-0.4318528109347352,Philippines
Poland,0.016591804775017652,-0.5815668355022682,-2.4572046294375753,-0.2148859263821422,-0.37456474970962716,-0.14961563422103166,8.291569722602304,-0.4858234753457416,1.5501735836910313,-0.5541092632800094,-0.40110229407888004,-1.0426075714864096,-0.24964768630216738,0.04708498818522612,0.040450809084615645,0.19109634113158133,0.1287834376367139,0.2502501151387425,-0.04087183470647676,0.07891280943052097,-0.5428747503659079,-0.0,-0.6061700186857595,0.5514246160419468,-0.0,-0.0,Poland
Portugal,0.0,-0.06363197684048714,0.10736747231130826,-1.0421875115948613,-0.15375836474132737,0.6284746219580098,-0.42024873095651394,0.0,0.8520331391911029,-0.4423171825802763,-2.8628273775180615,0.06931150211471504,-0.06125304400042596,-0.19535432068155514,0.18179336257786244,-0.5219725860733435,-0.09847809656727279,0.3290510411817897,0.5001586357801382,-1.6160683319185856,-0.908588491826688,0.4586383845381995,-1.0479209798780207,0.8437742265786168,-0.5092502106918462,0.0,Portugal
Qatar,0.3475140132435877,-0.2713825905185487,0.2831415259417092,-0.9426191703174683,-0.18021171513088022,-0.16628046186011064,-0.07687504865611434,0.1597134913204904,-0.13599386341100267,-0.07353968749105463,0.7111714218972932,-0.6882933612749264,-0.32344243058787575,-0.2302092884172946,-0.23962996932401448,-0.33736418926841705,-0.5025033931678546,-0.19293832711113912,0.13904452264834824,-0.2003490752539,-0.09330449348644682,-0.4573901881991965,42.07373215817133,0.7957494900465618,0.043377364843955525,0.12235432336385894,Qatar
Romania,0.5363841331022611,0.15768759967950244,-0.14994501745522665,-0.14196697812520018,-0.26669841848316106,3.701308306337565,-0.537797200305844,0.0,0.11518649629694089,0.1822260437789466,-0.32181329422413557,0.0,0.07757687839076997,0.08197547207868126,0.17460035281670447,0.05712593943179244,0.04754107860254982,0.4317250577390655,-0.20821405563079437,1.1246093280896348,-0.6804588200381276,-0.5511114914015958,-0.3272524566089266,0.8135916157059512,-0.3798623253092977,0.0,Romania
Russia,4.036321296618394,0.8174970776062943,1.6296120909583673,-0.10008336569774898,2.240400093034931,2.9377934258137155,-1.176269607949434,-0.03491525207064046,0.22154752839301362,0.09942318604547357,0.12649801768442318,0.3915977251931806,0.10402927071468818,0.04807169389322676,-0.12544685857817797,0.02851414943006202,0.27073038274027356,0.21845155756932977,-0.10078252535938786,0.06593149975429141,0.028980541868642937,0.9171379097970063,0.25631013064247404,-0.2428231011917245,-0.0,-0.0,Russia
Rwanda,0.1439017243708628,-0.2830551182301094,-0.8555164121351185,0.07941127253152011,-0.25047744071720435,-0.40437172728905735,-0.0699805020985027,1.9319314338025269,0.13582592809222616,0.17309426742639933,0.24811293728955547,0.7929753799110938,-0.21650139786272862,-0.16632370837041,-0.09638606475108774,-0.1146766534854182,-0.1314722949209887,-0.10834279590496529,-0.3512662135087207,-0.6089306025417885,-0.25607109155597224,-0.30226053193464064,-1.8577346397181873,-0.9307120831597269,-3.356051036530808,8.413999236638855,Rwanda
Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Kitts and Nevis
Saint Lucia,-0.468840548464866,-0.30876662225871376,2.8122370225334423,-1.111202312752142,-0.6885866617591753,-0.8275673953324214,-9.532719509846812,-0.6511139477598906,-1.5085555348589752,129.36650948747368,0.9924191402768425,23.705213040104994,-0.7046042061646375,-0.5244399194787851,-0.8054402166091715,-0.13538869763319625,-0.17281233015566264,1.6099709099469421,0.6561826058393003,-0.13207087442745072,-0.4323163699848372,0.9473292622352036,-0.31372157614090707,-0.18860612348089817,-0.12530507305502012,-0.39809872871981733,Saint Lucia
Saint Vincent and the Grenadines,-0.24331954458466332,-0.16547767456278364,-0.7992245083895981,-0.9072636723957361,-0.24178135339148887,-0.4149719608075523,-0.4449571929788984,-0.3185521773200778,-0.6661286257212792,-1.6679000347937059,-0.28764053436447384,-0.30153840281254934,-0.45224152534029344,-0.18175139177224883,-0.21841002918496485,-0.08830980175772463,-0.06925148821256423,-0.5178695577056857,0.3314320386828377,-1.0823834902662797,1.4333430352013716,-0.5133923749114588,-0.291886927437851,-1.690963282969185,-0.3154295505180733,-0.5056287688269837,Saint Vincent and the Grenadines
Samoa,1.7570160255237381,-0.34677730265285023,4.013068166743835,-0.0209445330762707,0.6904154504832537,-0.10503327656433882,-0.14111665312785512,0.16091074603022298,-0.6408949703300554,-5.25638365132137,-0.19556409947924583,-0.03689167513208432,-0.006397880940677597,0.0023724413843812164,0.007393458706177818,0.0,-0.005349056255291718,-0.4231424159233305,0.09023923786174223,-0.09743498802041936,-0.15504029891114413,0.9531640941849374,-5.654764477783698,-1.067615144637062,-12.590812129191782,-0.3401019194232738,Samoa
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,San Marino
Sao Tome and Principe,0.07915335202291227,0.07018618883690066,-0.0321506447329483,-0.38262070485526006,0.04385163097204987,-0.03441497179367115,0.029782906105097953,0.04330366775798383,-0.18827022249572503,0.32266073199608175,0.48268223120701875,-0.09787374454132104,-0.05966900900930328,-0.1422910871076885,-0.05822214306218163,-0.25405905793958283,-0.17316981138988527,-0.03770120877169005,0.32842530881922777,-0.3874512522462127,-0.06487862043486164,-0.17738511036233395,-0.06527782431417636,-0.13116107963390178,0.12563095138791053,-0.18263600038091965,Sao Tome and Principe
Saudi Arabia,-0.2885572890644178,-4.678209404447822,0.5938018828730349,4.461145117594939,-1.1660111340815933,-0.5409117388190152,-1.795192641635647,0.34954420313750373,-0.5477138088647432,-0.2762031222303919,0.6691329296296438,-25.74242348218858,-0.2743561792774231,-0.16264715327117268,-0.10896969536066889,-0.22046268669261077,-0.3552162674014704,-0.13016705225575678,0.15266720556621596,-0.16071970646493403,-0.13644238331037667,-0.4812816659290157,1.7780635934997302,1.5938303328243701,0.13552765494720884,0.5017888877247398,Saudi Arabia
Senegal,0.25117193912246316,-0.25378237632384604,0.1367758781364424,0.05040964179552771,-0.09168195522684044,-1.3666870834657312,0.18757440048439628,-0.3591055447583248,-0.4115562585280605,0.11288160992234396,-0.8746312953021265,-0.2016139193139483,-0.045826162191216074,-0.06851668811228112,-0.13527961992752485,-0.11915815857253641,-0.023470568766350865,-0.02021445172244796,0.04144166008006086,0.21199440700555203,-0.06041273668613239,0.18224162288759782,-0.5691350297904305,-15.492712821825462,0.10314818454398056,-0.34651602354449446,Senegal
Serbia,,,,,,,,,,,0.2183996622796785,-0.02012959652110182,0.04004609934167537,-0.07143712074633571,-1.2931572665148798,-0.08088619721894316,-0.10870274744335512,0.06360636621978358,-0.2174760233254919,0.39494400074215263,0.0,-0.3003019022413911,-0.11240990838755717,-0.8734484748238531,-0.0,0.0,Serbia
Seychelles,-7.797287003572386,-0.19326265651621372,-0.44826885426416885,-3.113706502946774,-0.8763081190172188,1.1220479212907233,-0.8691815737202414,-0.402407747340383,0.0,-0.9908069887521399,2.6785969163664287,0.3012779368910476,-0.9519804757149074,0.9228495727482409,1.188359647787151,-0.4305176963657009,5.793532666268088,-0.5904614867001584,-0.16865784510196297,-0.6356446450773825,2.2534741170907706,0.5222149862099543,-0.08506722514173358,-5.227229342221643,1.7145449368238581,5.39968288813922,Seychelles
Sierra Leone,-0.007722398766862699,0.017456364122478887,-0.02422310452429859,-0.02272191120486568,0.1271738774529668,-0.08394545221167136,0.07778234541894705,0.04023728336009277,0.4479550235955299,0.14736029318463334,-0.054926548647698865,-0.13410685490417176,-0.265456685318578,-33.75171273355963,-0.18362935173831907,-0.18634613557253146,-0.19171376772176743,-0.17857456880669406,0.6074611088658988,-0.9909166217990709,-0.23587897848180914,-0.10283541657342006,-0.0994050323019668,8.489716404989746,0.13875306799092937,0.20693649773307696,Sierra Leone
Singapore,-0.4025720803507298,-0.051754592129530215,0.09273656127814399,-0.09720108280620636,-0.15181661922921189,-0.09506859065836785,-4.029187581577987,0.47951853231619096,0.3929437614173743,0.9798830438887633,1.495856114334182,-1.238133870537842,-1.4987516373725662,-0.0481206453466831,0.0,0.12809706730911577,0.04571598463396491,-0.323438929503413,1.2486032909335465,-0.30302382051787846,0.30923794697585055,2.2454152905957656,-2.559262183497532,3.8199533193492248,0.23532811733400066,-1.4399643129691648,Singapore
Slovakia,0.06329084922397825,-0.7046154552760324,-0.4256773475573928,-0.6965134553725254,-0.35720373666118116,-0.41889524201025613,-2.4822520960635006,-1.0385575500444395,0.3313713530089668,4.482539469501513,-2.3169453512345206,-0.05248086011811564,0.0227291453555139,0.1548014101922303,0.11670384202187778,-0.09480674016240839,0.04601365176397271,0.21598318540848557,-0.9348888404308316,-0.5669482214304724,0.14450437921782863,1.6031173014027607,0.0,0.9545947925486331,-0.17274508361794583,0.0,Slovakia
Slovenia,0.10094654598917242,5.96086193803956,0.0,-0.05443332562598323,-0.053869359213394356,-0.9251348312262778,0.6913433066007928,-0.24060281927247498,-0.6382552395938031,-0.3876785357823447,-1.3686011931072608,0.0,-0.031627277408131295,0.26058936153892215,0.1616732257095823,0.4593806591936517,0.2543449775527576,0.7196589508615021,-0.0,-0.5422081054809095,-0.09721551817462307,-0.1299143921277763,-0.521054419715528,0.6583082487328993,0.045682264815918805,0.0,Slovenia
Solomon Islands,-0.712508287908107,-0.15415237316763525,-0.44344857328338794,-0.24856078484024843,-0.22298256942517544,-0.30758043400173757,1.425881919315172,0.13197872372147723,-0.5365794825111013,0.10739384419869302,0.31542172243339583,0.049578905248903536,-0.07346385428759179,-0.06501634377648344,-0.05475923377159187,-0.1333117451425877,-0.047935644257842684,-0.20254033072299826,0.6547520398781086,-0.15134230423377973,-0.08979856328666627,-0.17727195968159692,-0.48708594382929477,-1.6237464415741896,0.3729881900928112,-0.3881718634494872,Solomon Islands
Somalia,-0.019935145577142706,-0.14488973807957034,0.010406821740379456,0.052159292288440545,-0.26347758303157837,0.03575138482977416,0.009407283103602108,-0.0030914605081508936,0.062337000964099464,-0.12445316126001937,0.016951044187756066,0.08335746258278871,-0.04235435500725551,-0.035107373111437606,-0.07525530258856014,-6.082923960835774,-1.2407393189299467,-0.684204038414236,0.024698902542051048,0.09466029210962974,-1.238079056127406,-0.049467874640647516,-0.11742552574119605,0.17235790213331595,0.10728507332338151,0.4068129886004809,Somalia
South Africa,-0.7484012994342256,-0.5789524935528921,1.3013087536005468,-1.718227212319092,-0.35464477400921907,0.34672837314482663,-1.3137108878023496,0.16600968072973118,0.7011866441215951,0.9173357621919379,0.10837816668238703,0.19192183229996698,-0.02178427865614526,-0.03428927232623781,-0.08131468613379719,-0.20263511526507216,-0.08120592871449576,0.11739759396318321,-0.3449488691605118,-0.023049167391781762,-0.06674263482130875,0.11078475114130801,0.09174514551139556,0.15472461753824793,0.09178819758533696,0.13575420191529194,South Africa
South Korea,0.5797064665755,0.4640271987944645,-0.6586254561090177,0.007256427922473086,-0.06389978803290763,-0.5676538890492729,0.44642109394755153,0.1414692078465877,-0.09185835728748054,0.2721099051393331,2.068646111061712,-0.7301522984833267,0.10509354235475077,-0.17867596528000212,-0.38922355755585497,0.35680631958263526,1.0294048757230756,0.423685021951766,0.35457812162468305,0.3234896087804296,0.16291768214320343,2.9344789263192426,-1.2815332523199843,0.19641432512837348,-1.692097592802047,-2.6760094308233042,South Korea
South Sudan,,,,,,,,,,,,,,,,,,,0.060121710880388854,-0.07896751441973668,-0.14438507782178914,0.036728937172744724,-0.04652000432823546,-0.11157488561045976,0.09478155614551963,0.0341515618574052,South Sudan
Spain,-0.3019116155551371,-0.16700101621637614,0.22415448587400594,-7.757663635596472,-0.16294702519582643,-0.4066204846587313,-0.10364150776987562,-0.38634833725446266,1.9091881860783724,-0.6276802825638028,0.21369729397599221,0.1498947532330571,0.15199646504357503,0.04832106467116188,0.2413819483141845,0.30230854264392076,0.09742781411436169,0.5714795535958637,0.502298730374707,0.14297282252046795,-0.5843651768995394,0.14392108256103223,-1.4863450944362548,2.7911092396800785,-0.060468142337639086,0.0,Spain
Sri Lanka,-0.17864092662825515,-0.273768930442319,-0.24416684277518666,-0.11426905373209642,-0.13333856976347983,-0.13830312700115216,-0.09265529425540303,-0.13188439537476337,0.11123489725611108,0.028749068263082458,-0.05705194432799913,0.07755282355818409,0.0514311080596027,0.051831803583881286,0.015340252653655803,-0.0029221976776937723,-0.02909078879262585,-0.029951953222130418,-0.4251507004792952,-0.07632243389769401,-0.10452729671296151,-0.35730626572399654,-0.17144768107346706,-0.20093265444160127,-0.968330713351857,-0.490749481396364,Sri Lanka
Sudan,0.09322506151950205,0.026011612480235046,-0.04611681495507226,-0.02786111154746609,-0.21878283698401366,0.03336101973570632,-0.0479446208528342,0.20160207381323225,0.16817625122793115,-0.11030201946892336,-0.2741852512228219,-0.1368316570992785,-0.07771429259668675,-0.06658542867584422,-0.05798109879814921,-0.03596728164797635,-0.043890262597325015,-0.03504801073134223,0.5258159159664815,-0.10160681571834099,-0.04736182920905071,0.10228490834472838,-5.5641329899489405,-0.0650616101223549,-0.26600738021026255,-0.3185602530668416,Sudan
Suriname,-0.25492655027168803,-1.3597934667239873,0.1885782268742014,-0.3261857803836853,-2.5214518800457446,-0.062182994990796533,-0.25895456548986057,-0.07995603319028315,0.07757038995134882,-0.6182089113833092,0.1094974415902252,-0.04548675963582817,-0.0911542672421788,-0.09259954488235173,-0.0663170681216591,-0.06922858348368141,-0.11535970493810738,-0.06283064873871996,-0.12882434395578607,-0.0927160426528578,-11.14753241308778,-0.08829551533969346,-0.4628064212920368,-1.31482933602851,0.10747699739639412,0.028370572606486393,Suriname
Swaziland,-0.9095884139674748,-0.3827134175431853,2.7600324065859367,-0.7567892608429261,-0.18553286156348717,0.40358217238799204,-0.529513933468449,0.28935445421380296,0.6498854551345445,3.2611683633754773,0.16359693580343926,0.21990463511707664,-0.027645436185841896,-0.05103357895927204,-0.09293536868793548,-0.46355517217957176,-0.3363996155802409,0.3214120226121551,-0.26700889316218174,-0.10063345250392246,-0.3133980132431675,-3.5755964383294634,0.35858549420219876,0.48490800637362197,0.22748816512063522,0.2769130846819006,Swaziland
Sweden,-0.23309798690127415,-0.3219925650111407,0.18679206973703946,-0.7923348487023527,-0.49043907853158303,-0.844364737213237,0.6122380966013645,-1.417459090925199,0.0,-0.6479049474926012,-0.2452814439091097,0.5195942924389217,0.14665141073763038,0.15963911941185968,0.8643002126748623,0.6334485296373119,0.10614652515671805,0.3336570185346708,-0.09651040752769126,0.1597770469877413,-0.2749661029291459,-0.11500870564604293,-0.19797429431864222,0.3504954457543759,0.1152305859939819,0.0,Sweden
Switzerland,0.0,0.0,1.1594015221607605,-0.13802381222558432,-0.041628894059799096,-0.3186397517871175,0.0982240472412596,-0.2561424391651476,-0.3307155220562682,-0.20656408044201302,-4.180595756966725,0.09584246296974981,0.0,0.1991053901365222,0.0,0.3180477704037187,0.13605413708976175,0.09639893728975042,-0.38864006448421784,0.20504054801700167,0.0,-0.0,0.0,0.7374432342010152,-0.0,-0.0,Switzerland
Syria,-0.4692540551524467,-0.3200435900404219,-0.912158099514281,0.09325532706599096,-0.34296635381820684,-0.2486498248917571,-0.5797280436181388,-0.4544261024139417,2.646461659799057,-0.24393880348686683,-0.4236951308190024,-1.1242882966484657,0.3315844871978137,-0.0685617104305105,-0.08404954180200264,-0.08497811881348472,-0.06365808430080674,-0.041867602494997866,-9.956457540243388,-0.30690514302286626,-0.2715000864352489,0.1273717315792979,0.09367073665330367,0.16014314859433357,0.12067855696828467,0.05229558111604813,Syria
