,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Monaco,-0.006015415027348842,0.09540339937884693,-0.06452442145738436,0.043719120412082244,0.1380087913285025,-0.0062053259047088905,-0.10340603284747572,0.025243221364082816,-0.01597535075790236,-0.09644717557605491,1.3862131844116071e-05,0.07439768123716906,0.21881003765379933,0.13752242280865154,0.026873814128549778,0.07928323761407707,0.2680601096518666,0.09274166656939259,-0.16661863973499133,-0.027176286495705835,0.12099830168065348,-0.0668132077252786,0.12749694816833304,0.06509165937536514,-0.12273517795540304,0.023807845518552296
Mongolia,-0.0760637092079385,-0.08490552679981489,-0.01568909772607556,0.036922786857511644,0.07712696222245319,-0.0533631463926582,-0.11336308157530273,-0.08546275272509969,-0.07436711974711482,0.06008593461835505,0.10509422895627142,0.090709237862529,0.1305096035149426,0.23487925778961893,0.25172046107366713,0.33577129891573804,0.2237392696747853,0.30858520351513535,-0.19760807469524685,0.32976163204466025,0.4215487056865753,0.15816418052247064,0.0032593575746665978,-0.04753326562361837,-0.05770123764160403,-0.06595032215785049
Montenegro,-0.18406335273152286,-0.15752995582925167,-0.44795262002469366,0.02964110101476221,0.43549068028480065,-0.27985836227111077,-0.029218921368228398,0.017953562079914973,-0.023300159976738396,0.18699106321951017,0.18109696981805487,0.10434480100032249,0.3297215958091497,0.21439880213413412,0.08641978422217862,0.19156747151029366,0.3485570044889297,0.2315993213010578,-0.0874584573498652,-0.006967569431409219,0.09478894367574765,-0.10025260163057269,0.0914296144349751,0.02709998237413384,-0.11697301675094166,0.07863463841932103
Morocco,0.058604770355334054,0.0041422075679587765,-0.07394291564635508,0.1141780231458124,0.07025317556747421,0.09497625967532745,-0.10020195808558222,0.05834610563051211,-0.0192272858740474,-0.07920040738275971,0.007347748456175481,0.05943587283468101,0.2191146849283459,0.13039931661193216,0.033551771429655354,0.09025780915723797,0.13279215516760529,0.15651958143881228,-0.008117893444760767,-0.009409987138702756,0.07292333342463665,-0.0440451300968709,0.07183123643729157,0.016106642701346163,-0.09335850953347885,0.007627840033466823
Mozambique,-0.09779541120331704,-0.30886440440788515,0.004140164526803693,-0.012171890453345876,-0.010606861926014543,0.32922788001027725,0.16767487013824703,0.12423485870638627,0.06094069393914007,-0.07893395556314546,-0.07633737975643685,0.025005154264788988,0.0798304296450916,0.18501811286711659,0.09838163443373416,0.04623801553834597,0.09603321237016257,0.1939662059566012,-0.07635926484571406,-0.09459720470675105,0.25810106093579693,0.10605529154789588,0.009780175033947647,0.014896348979697655,-0.1247981155171458,-0.27283290956663553
Myanmar,0.013483560546353272,0.10807043864150193,0.07315880454057769,0.08524501757796336,0.07901795111187773,0.07049122940879383,0.0610089693462721,-0.35309733771770097,0.09595694540561624,0.09365300544372249,0.03805889759122153,0.3447140098322276,-0.05172177794127232,0.02430205687305818,0.15438436671893863,0.15272210302095574,0.3077777656348507,0.4098325785867334,0.2652351863536841,0.24967718639539346,0.38607924827522555,0.04531444341051786,0.009833313832268133,0.05820801906933027,-0.06381686836664778,0.02562390515552545
Namibia,0.04262857393041327,0.11377622267300375,-0.0832834706354273,0.10387677140075235,0.06009791626256633,-0.020654591347778885,0.018669900330232497,-0.08540954593261996,-0.020210009014116185,-0.013249764636360293,-0.10771919138534407,-0.07193463404597168,0.4474359004939768,0.3265278023938131,0.08156515028117078,0.08179338457552153,0.09605565503233847,-0.04660641315499062,0.02697548112728212,0.24836150445940347,0.08063864611798865,0.030692576019247363,-0.0398713858825748,-0.012282501443016488,-0.10513435097654435,-0.04900603264159317
Nauru,-0.09963740355325851,-0.08830820902647128,-0.15855888178809882,-0.023312221648110153,-0.06157314491306352,-0.03577463970462017,-0.08149335239609586,-0.21794844854780362,0.03549425593494035,-0.1068323095031132,-0.11292045055594727,0.012576632390562021,0.2779464944626254,0.15676572173384157,-0.043014338272397666,-0.03220181697860924,-0.09110642858731778,0.788713731054695,0.2993183137765043,0.08559595139420766,0.4734563227424485,0.3616847974186308,-0.026198947747065517,0.11521366762171606,-0.221479831922069,0.14448260047098374
Nepal,-0.10607657825795624,0.054144798943374046,-0.019048530124513633,0.11357685328982388,0.021069816485113146,0.015292870109603151,0.07724430271354836,-0.07636357888878148,0.07806775526408967,0.045772511144401,0.010870704188419367,-0.013851140411768336,0.08025917723451141,0.11196170938477738,0.11928064789707422,0.07509563552338536,0.20437962108084864,0.0555511782812501,0.08081981196404411,0.27181067096535627,0.13312464472180416,-0.02737273612208564,0.019467601713626333,0.08332138913560994,0.049611382494917304,-0.0004828379563266436
Netherlands,0.022027731317139913,0.10095860791858112,-0.03251096308418976,0.06533626270258125,0.18531279018506652,-0.010112812875498381,-0.08022514572149123,0.044914213011777636,0.014453049488883192,-0.07342786299752863,0.02951773615728972,0.08748755794031393,0.22029324249592702,0.12949990195271427,0.03732185061757281,0.06564862619743324,0.150984862060339,0.1145554156612982,-0.08760236177959216,-0.02803988337377504,0.06443225822687247,-0.0749873820884717,0.04203067741398021,0.013082352477177673,-0.14343007065575256,0.021284910852662733
New Zealand,-0.048793745551958145,-0.05605100446559632,0.06646499819993576,0.1545356204770505,0.16241575884715684,0.08785544941730854,-0.012044753042048845,-0.18180621459935797,0.038569777853071585,-0.10104771685463908,-0.018585287424222496,0.13933649881672452,0.3224863662112447,0.20343050844080546,0.1049494493585285,-0.038844061486993466,0.21661416370137912,-0.039664680120670814,-0.09907863159436689,0.1951222796831856,0.1366090863302022,0.034239672782788014,0.07081959505881427,0.04137949234484977,-0.12534834517279547,0.05042626509241351
Nicaragua,0.005147148835106583,0.03684584328913988,0.04343765778235418,-0.08866332078252333,0.048592972256475644,0.022996411624161602,0.0008352405510426309,0.03805046778414446,0.03073349989495588,0.03597117893639594,0.031910596528890965,-0.03775385917782955,0.0048426869857668125,0.0736680867345779,0.07641503831322236,0.05893883890007183,0.08255721381264274,0.1289957806034521,-0.03660859155170536,0.04118569525267675,0.10103906023381712,0.06320167470250387,0.02906988695321257,0.06757681652014308,0.059865333464947615,0.028161210483019575
Niger,-0.08090149088280703,0.0052080285789305805,-0.11235746175763507,-0.40232931638010405,0.1685697228044366,0.03397729736069309,-0.1109745999648918,0.10275885841358008,-0.05080340904407468,-0.15847846802810103,0.05005624706179337,0.09931134274411876,0.18667732273830895,0.05714987471409282,0.1203732348356466,0.04267705461153796,0.13132032361371335,0.21464831027845988,-0.0384922627175368,0.019604144154211838,0.07814717413469488,0.04175058330881622,0.06221508595590772,0.03221367688556389,-0.15273256633152693,0.024706898969195874
Nigeria,-0.056680895648209724,-0.14229093748775948,0.060904542772094304,-0.15284014729000248,-0.004862691966140503,0.034955415793860856,0.021382103986042244,0.011833794731712316,-0.004792964939860831,0.1407857796069148,0.03953217608024997,0.25638597803890945,0.07231405249898508,0.26715008230630083,0.2584737252182574,0.30593442988587344,0.13706384063993118,0.1908244176580551,-0.15673511301407228,0.21207769523662034,0.09943932498875582,0.08990104989266277,0.09140206848359368,0.07492168100514031,-0.1527496114455062,-0.20305580107992022
North Korea,-0.0982780700519361,-0.10497266840496879,-0.15148636550683584,-0.23601910393260406,-0.421917067249663,1.1542642776373806,-0.03555018118997133,-0.01355719360778671,-0.008161406240775871,0.0225056487220016,0.030674655682760184,-0.017112270584472764,0.00640536192538122,0.004252916988861823,0.15846521655812615,0.049647541765371915,0.03857493040340147,-0.07685044124929705,-0.10196441031317585,0.1530156452295066,0.11938633330728711,0.00870298941123654,0.03595926423688974,0.0447770951674769,-0.06867877421588953,0.025883312155092007
Norway,0.01208340844739044,0.06776695139850362,-0.08355948577847713,0.04831854871784109,0.18890118612996584,0.06915403323001056,-0.019268748948874606,-0.050427832582462646,0.046442631798182595,0.049271005796587206,0.010582504981195343,0.11822394194791348,0.1643119958886432,0.14871867474818518,0.15915013013237442,0.10907191309534763,0.14878538328793584,0.14044417509354218,-0.1742097355397136,0.09681431936832209,0.14749064588315655,0.00918933337567807,0.012735549578770327,-0.05822787291052719,-0.23450565917431487,-0.05332205675748919
Oman,-0.0712480122138568,0.048411579572278755,-0.03967054821811566,-0.002743869223750028,0.0413542238824669,0.09083638208039244,0.030602829766230476,-0.10716692159816504,0.11256186817261374,0.2437936918367049,-0.014569285797578619,0.017816882073072457,0.05092540817585212,0.11690120961633885,0.2222882635555407,0.16509441846959558,0.09833299160647875,0.39784029660568554,-0.2401068284607711,0.11226844808875902,0.11565546589113969,0.04770045174425236,-0.04603170349469217,-0.1860278595741468,-0.0965384415940965,0.02715572013685325
Pakistan,0.052747403805323945,0.09386186143681766,-0.03985912574346494,0.04770536810298753,0.12276306269025322,-0.0314025999560563,-0.023313562953847566,-0.021897506664395727,-0.02861206181606457,-0.037565998326169706,-0.07053196348550092,0.07050053703325498,0.10617246799246734,0.12069934768092618,0.10238611721579563,0.13185611447852805,0.09076323302813542,-0.0290375877233858,0.04555287580389975,0.05681712579826366,0.18705772336295343,-0.007301394672795662,0.0048571490538127345,0.10680478521097242,0.050478372467373946,0.017809411443529894
Palau,0.074182797325646,0.046828454049807275,-0.1038959236674049,0.03145288385767732,0.18204964853621375,0.1650913273693014,0.057693602680749474,0.013986389905661648,-0.05154414788713472,0.015176409903078076,0.05434162782418629,0.008790129951553467,-0.031083627043135824,0.09435658667350011,0.06861925494644698,0.037358526348177594,0.05016285739883834,0.04213483963114869,-0.052787255629973294,0.01909857573932328,0.06501859985648106,0.09949052148077343,0.06023801130408614,0.08721439043202596,0.15056787783525258,0.06681582456676485
Palestine,0.033908275714309634,0.1810472228716676,0.03047457791630685,0.0424209647485603,0.10312558871535939,-0.008283030034742284,0.05299830520067898,0.03554551383892982,0.009870422574812346,-0.022694847618723975,-0.09593239053846578,-0.1303305580023674,0.09591855027878039,0.07127698720591305,0.09092580322381257,0.019365179740616325,0.060170830350563594,0.22434671629356157,0.07783032243825348,0.16843934024732157,0.12923184882688757,0.06773743671155094,0.0835755740929917,0.012854612430758963,-0.023404653552270806,0.07723187191981189
Panama,0.07684589899343523,0.11346159504831903,0.0697733911934715,0.04468160033541725,0.0015372225040176243,0.010111906127480448,0.05990031593692652,0.06238175395552726,0.027155175555820976,-0.005451795598979404,-0.003416448211329048,0.019713773302577228,0.03418650486751368,0.07612518964790967,0.07072116686049289,0.08805976966738327,0.20101014368581643,0.16024404983021706,0.05896697924311313,0.06677339139516424,0.15791005029833577,0.14575672357842057,0.10882428286712925,0.07628243257510862,0.06519561387101795,0.053264459338528296
Papua New Guinea,0.14884842903950224,0.10690316587379994,0.11068654476063265,0.044794615249128436,-0.11161375204063038,0.03871495709750668,-0.06745147390099683,-0.25412036521004455,-0.10894141008727388,-0.0038888856302843502,-0.14194236643697275,-0.02672268004349666,0.19473772190360106,0.10083786400651161,0.13986557594940804,0.10995582204401019,0.1218479726585887,0.1933253867461204,-0.027891928322578106,0.19866237509962986,0.23473185759354584,0.15941785171797052,-0.021777182757692883,0.06039743815162054,-0.02165995838606251,-0.08306127604252699
Paraguay,0.15656692000969064,0.005896615441953209,0.04060537796889404,0.11540005755979581,0.1350822565960812,0.060665086196833286,-0.008846994888728203,-0.126960487812343,-0.09685315331343806,-0.047656076554018545,-0.10917244991120734,-0.037068299109145456,0.022892921060076784,0.19869059191421898,0.06976407340939392,0.20048295957626022,0.2773524896061692,0.3576204540589889,-0.10292948393026406,0.20251046227371208,0.22096694689312402,-0.02627892235441925,0.1434958638422639,0.029714076928433954,-0.11408256463890394,-0.016141372878599763
Peru,0.156180160673816,0.024314849555325858,-0.05279421965519333,0.2652767799735978,0.17295791146701195,0.01663420106677656,0.03284397093768737,-0.06227194364301393,-0.10983003060199825,0.015781516303655582,-0.006829384633553843,0.041063506279221125,0.06140957927620298,0.12645420124870474,0.129362673347972,0.15554427578633861,0.1433633506611307,0.1706594409800876,-0.006037084949796806,0.21085891919251573,0.15485346855230317,0.11239503261422103,0.03488270214732764,-0.011472533138781998,-0.0676316856448909,-0.003543703516910116
Philippines,-0.0002343301101849273,0.13834916303271336,0.002019315304410291,0.15127831180929896,0.13002224581632646,0.09241960795945572,-0.028237577671543147,-0.22594426629098716,0.12450065042778054,-0.044580568450021466,-0.07865381927507882,0.04462817235547038,0.010403390314107575,0.06762248775935142,0.10694028086538161,0.16460988637480764,0.20141595681991203,0.1470777977469314,-0.049456242420738025,0.16608840210407907,0.10417190938176307,0.09691785402830809,0.06870710074501493,0.02980006745393213,0.01265487854419155,0.025833307854194312
Poland,0.29257630486033526,0.09968074338813888,0.01669606207564049,0.14931439223370493,0.28025161409872434,0.12377395326988738,-0.006068147177445902,0.09542069958856737,-0.02687871029736976,0.013077523318595415,0.10918815744629841,0.043929785252048034,0.09613547938494016,0.17408353760715833,0.20098686490562853,0.1266039330938214,0.24456609926016634,0.24403066610466406,-0.17601961487617088,0.09051581352132826,0.1045132208013726,-0.052355240811597765,0.04961510309455921,0.042174058387918115,-0.12300497559586333,-0.010437698093673287
Portugal,0.131259153525942,0.20147909049959797,-0.12095854272658672,0.04418843160812106,0.17941272296281838,0.03385434351890572,-0.049573816168142396,0.05512105891396205,0.0239523116256735,-0.07536070188112957,0.022535808319742494,0.09950082617923495,0.22363998982468616,0.14219177585049703,0.03929107774656982,0.0543492035465917,0.14824149384338267,0.09004569480532387,-0.07191962799057815,-0.023089019256705874,0.03167218017411916,-0.1130560668271611,0.05218666392800509,0.01958927530514548,-0.12771845556655265,0.03927200709923996
Qatar,-0.08604779867548029,0.09275977535790009,-0.0753823496811296,0.0191380037529844,0.0897704140566924,0.0938629869701864,0.21729308862965308,-0.11898646134657312,0.1683461378673068,0.3798808257891258,-0.048667071457364416,0.05952855817140545,0.14240993408494473,0.22038545844494556,0.2214988961188813,0.15691910525877703,0.09897015779647016,0.22642013000404165,-0.26347680646804467,0.14059967109310992,0.22263608196877108,0.03235792484800506,-0.00029754380049262194,-0.014019721975471567,-0.24826844157019773,-0.09321185126635197
Romania,-0.24450302104406843,-0.31907686787717254,0.35333039636446045,0.1477739489567755,0.18747767716199193,-0.006094167010843557,-0.028606722712327625,0.18023009057152184,-0.1315389879769922,0.04221299838808456,0.09488219316313179,0.14107935298460975,0.304498553358974,0.2815100967613035,0.3014402783173122,0.2500740369052703,0.4443895928403944,0.23961610290545882,-0.18010311497171438,-0.03749628750672617,0.11091295445178999,-0.0617181930931488,0.12062150615938144,0.05051169360355337,-0.10391576521410867,0.06648438135107668
Russia,-0.020951403513231843,-0.12712717860961112,-0.066029881209475,-0.10821303654450155,-0.020085698148245144,-0.017057765543732135,0.034809096157081,-0.3292043503025005,-0.274779068031991,0.3303410626815642,0.18522790136956838,0.13154487485251418,0.2541454825666678,0.37822295636601216,0.29655888855277,0.29812471939158525,0.31417778235096755,0.27802256918017615,-0.26424380973216155,0.24590235055565565,0.3303054663699188,0.07512515368326694,0.03691565708189998,-0.10373968694838089,-0.33951738054577535,-0.06118801223831923
Rwanda,-0.23409009841177303,0.11654130066809036,0.03621748945651267,-0.35038791477766107,0.09595842464310986,0.05048517250811283,0.25998451891749264,-0.008807157697286497,-0.12365239543684793,-0.0976796735100594,-0.06931755251525772,-0.022295719577232087,0.08482842647774527,0.11473562948920918,0.21371236408819522,0.19359288530968155,0.18329934163735287,0.23734190630304114,0.07752192677583128,0.04561731281336216,0.10898136363075561,0.09045534260679144,0.013996296847498977,0.02584045537302513,0.006681912634366094,-0.0024566833567165824
Saint Kitts and Nevis,0.012087260613779469,0.0893452849723467,0.07768363208680208,0.10610288942384766,0.050552057637253275,0.05520688536584232,0.11083344914603865,0.014311535579670688,0.05133463359363646,0.0257723643489704,0.07537341682474887,0.03578434039403403,-0.035708790048576675,0.06641508166368049,0.06723070204919442,0.16565328457644304,0.0598076196780615,0.0806619679442143,-0.012962058742332189,0.007809337602504217,0.06638113125521185,-0.029842583703917843,0.03991818596175638,0.0819215630846393,-0.0012499815760289332,0.043408145150170635
Saint Lucia,0.0608688931242749,0.09710191138893919,-0.010990724825747379,0.029862239584920038,0.05274750191228208,0.05013945228828472,0.004957483245938557,0.08257773081183076,0.03952380151877522,-0.0004868240138329889,-0.06497943009887533,-0.002600714253552228,0.07856094380228297,0.08980529338656845,0.0463800057021576,0.19843363671742628,0.11360243694883938,-0.009328599277193468,-0.018396032114060743,0.0827773415723824,0.02406367572119873,-0.0104034085546988,0.02538186941930885,0.046104824241264955,0.0592346501085802,0.020491690254319666
Saint Vincent and the Grenadines,0.06812627689553762,0.09770424137124653,0.021436864051365336,0.019997504757590528,0.08541673550649606,0.05527476322232989,0.055312937568326795,0.08164852925821481,0.0400881527245426,0.015467669081088996,0.08475853949782337,0.07144177459028958,0.040894200213592365,0.08145657140620122,0.05420863046079929,0.10958488369601808,0.12095030804688692,0.017216694328497293,-0.028572062638636327,0.00971582852531347,-0.00808892401456561,0.023800438863109983,0.03898942923048979,0.006807664972652895,0.035314511554271365,0.022278639263888237
Samoa,-0.009341213146241709,0.04468180689294313,-0.003720693411356585,0.6552489666044893,-0.01925188154474676,0.11823336974472966,0.08306659686565855,-0.06701127174364468,0.015647401567885792,0.0015920072414646728,0.030660037710686396,0.09689503617837356,0.21027141522239698,0.18927109374278336,0.12141354999013539,0.03093581397689337,0.4191678605267139,0.012745728681436431,-0.09514298402179873,0.1169468286982093,0.09069757811809043,-0.015944335798814865,0.002687058306503311,0.014000328176868535,0.0011079566018697019,0.038678490737395876
San Marino,0.040041986901996764,0.043631317026745935,-0.12566620923585872,0.06869930380408869,0.12431587329916403,0.13706909119534602,-0.06745167096068821,0.06182479067780252,0.046476297274217794,-0.10358839011736559,0.0401063925336111,0.06552315336834681,0.25888589507422743,0.15781749703944695,0.03035515181970205,0.05451882575867432,0.13491519735874977,0.09275127623213483,-0.1520358093279901,-0.10652310117854107,-0.053028006504915494,-0.135457123306278,0.02151624838974607,-0.022674710120759,-0.23841046762842122,0.027033034395046892
Sao Tome and Principe,-0.1193906711439136,-0.1359288733740985,0.29959660990110243,0.025419184467055156,-0.22396951615524857,0.28297286467011823,-0.33019861232745473,-0.22510847952129018,0.05327299000907375,-0.030236395673627167,-0.020411393069372917,0.10166412660361596,0.16519425003562221,0.0699629515337337,0.1693177826434414,0.03762095758100847,0.05456572036883377,0.2530230117894561,-0.028077347353536102,0.02508905540898052,0.15452028094072698,0.06065612637333728,0.17642001552998599,0.09376054742883466,-0.10432269874867822,0.0751379038318007
Saudi Arabia,0.08794238721959868,0.006196392766242632,-0.056296004682730424,-0.008581587304938144,0.03628412377126728,0.08389820898230153,0.025895364999761937,-0.13127303064909568,0.07936299466793263,0.14527603679497667,-0.05306483553108395,0.0012374043152084415,0.10517906505821001,0.16390856390737762,0.23302163629006423,0.1155224244837936,0.07357200827990068,0.21563900131366578,-0.19748287712037257,0.1954558856309192,0.23274847584945077,0.06307303782613805,-0.015785515398047144,-0.015331239339075074,-0.15681206853897595,-0.036318297038778674
Senegal,-0.06340872775984631,0.06377216461129191,-0.12489922748999056,-0.34796986736462926,0.19652741887362352,0.013547672871577307,-0.09966586814294429,0.051604180692721026,0.04373385379467718,-0.14963717143504066,0.017554463393412514,0.06721332377936329,0.2545989754029821,0.1417258584849665,0.05685134753417639,0.04715636881083562,0.1743448137750445,0.15486459291605742,-0.07104114075028684,-0.015785589535981543,0.08173415397864107,-0.03812082640764381,0.015452788364369118,0.0007158814523153155,-0.1265225463751627,0.04233403505428262
Serbia,-0.09485479031380047,-0.27945551678053104,-0.28781875949447977,0.0408046194229805,0.07657292933772972,0.04598788179798351,-0.05128599675133951,-0.09778196501795912,-0.2395142612368208,-0.16938120013852836,0.3093757877749915,0.31441832017923654,0.31810472711702015,0.1760795538900058,0.05910582030374328,0.17052481044374768,0.3216573250207428,0.22785067729086397,-0.13137737270773214,-0.07033345923872661,0.18649045466726816,-0.1189279370117929,0.12270362680771169,-0.0240186130993609,-0.15516173445832296,0.09912247587324911
Seychelles,0.0033532345023568493,0.13892029844390638,0.061545237954097665,0.009860742805470573,0.03614712880831701,-0.029154026936105606,0.11623278761865584,0.07100118911791477,0.0117978957375542,-0.019789770722095718,-0.017948547160332153,0.1005816443637854,-0.01029844814964826,-0.02630097621209585,0.07954440674597087,0.09502301822766662,0.010634508849204463,-0.06804604929122904,-0.1272352759804194,0.13881229835092124,0.04294444423143511,0.0321835319416103,0.24288034540175743,0.0024215941217382003,0.017447504158127104,0.02843259023443569
Sierra Leone,0.1926699039013485,-0.128041345129757,0.13563676798027166,0.19123480496597245,-0.043783333688764546,0.07932050475893022,-0.10184828881878004,-0.21753633749917745,-0.022479295621332333,-0.07540098401670207,0.22185031983402304,0.10034703489194395,0.055668310454397615,0.0004785818946777692,0.09670795179229842,0.10617388385885687,0.11436050002642568,0.13349702974734245,-0.04230246490946127,0.027182939859382842,0.11572541802093651,0.26328574061737486,0.26564714071905887,-0.0029736151328970187,-0.17122909055523533,-0.1101884749732485
Singapore,0.13573919158914763,0.1116876123058285,0.12538643676757338,0.17737846958680145,0.15407939515620664,0.06298635449024355,0.0074755720149207805,-0.16838836493948897,-0.017195225933565383,0.09025094852003497,-0.07938597760978951,0.022912542012858174,0.04870233260121018,0.16363071798608472,0.09272958528033265,0.12391396779375226,0.17089208648905863,0.023967238564627794,-0.03754194814347549,0.18934831288929202,0.14059807761225573,0.033401393637121204,0.030289737544209706,0.013199158170816764,-0.033995087755049794,0.022401988872636617
Slovakia,-0.30239373014464765,0.08307593159863624,0.07303203489671906,0.15355320250138116,0.2514541424482199,0.07852735849718699,0.010962176000130736,0.040400305169652345,-0.08810985025365413,-0.005032056299986588,0.03320021203007254,0.15878804795839835,0.36971743605393587,0.26916206134637666,0.13709917105385946,0.1661066657189762,0.3477228906341124,0.25519630211942895,-0.07982431968837156,0.01224881599755769,0.09678609092483777,-0.0473215958053327,0.044302443159892325,0.023452945559989495,-0.12676372467657931,0.012189904647610827
Slovenia,-0.27140364244767,-0.01063273773976815,0.014383353859020282,0.13812856197954188,0.42189610307489456,0.008379252107739625,-0.03390139135827882,0.06649963640650663,0.025475956314865954,-0.10658912020031591,0.02899496206958932,0.12523069085898234,0.2613080697168258,0.15989396658636537,0.049482528507043017,0.08638269567594391,0.21008912783714342,0.15103772702860685,-0.09820625553497532,-0.04821726304973823,0.06551862162737537,-0.09868431519044722,0.03644022784130329,0.02940087526919389,-0.13854641291438652,0.03473057228211727
Solomon Islands,0.029504284890447298,0.14949294820372194,0.05440174127662711,0.09945554014806131,0.10862195940873452,0.07507058908572356,-0.01505690715714953,-0.1464150504922633,0.031749489777393905,-0.13416056090502682,-0.03694273901931988,-0.20321196574841238,0.11790503535294904,0.12766894370639534,0.15285173798771678,0.07164642934077613,0.21988814568838205,0.059310126598048525,-0.020672275417817795,0.09988138575197775,0.1788076558738155,0.09205457272402254,0.03355763046923682,0.009775550828999703,-0.04121573894107062,0.03758438013556514
Somalia,-0.38654479129210995,-0.05277738157381515,0.7036339924107363,0.121630701151804,-0.019440528340514726,0.09502738225088726,0.13843028674389826,0.25241646860008465,-0.04802320029297531,0.03881208928212288,-0.38694356498262594,-0.09504708617877695,0.20426873308365778,0.2677071910441403,0.13147618775592285,0.0017553430124331267,0.00925634413258694,0.018003444036797517,-0.5336379657518587,-0.14716600438775962,0.011763805190939239,0.30176309736913204,0.12905020736726763,-0.08838940862163078,-0.14275605715663073,-0.03784712174495487
South Africa,0.04717225465772959,0.05880025316512316,-0.02505102563287446,0.01731497576376568,0.07587489726845383,-0.0686249354295293,0.01579570386069189,-0.11143827118027486,-0.022970948868926925,-0.015947322359756398,-0.12067768666697642,-0.06158488640424305,0.49914459251602344,0.28853729744845263,0.1137851729543474,0.0405564190588494,0.08812544803697986,-0.05493439162089559,0.017710456626103366,0.2500125726288879,0.09263014912335285,-0.06317155310589724,-0.08962213962774694,-0.05868582691257336,-0.10851241907533532,-0.08003576311885238
South Korea,0.1538226320797464,0.0630130435410593,0.09144388843255366,0.16663706381764953,0.20790404105484286,0.06468678705584037,-0.07685008008920524,-0.33483202297986264,0.2856908690465843,0.14856325018449423,-0.05601864586692799,0.13833047329970957,0.11424927540204925,0.12331763967557453,0.17365595313070062,0.12242018989143275,0.10985953178774945,-0.1095153182103341,-0.10173731345313906,0.20716212717612245,0.09011847050392172,0.014518591776413403,0.06617940064434365,0.077205568823981,-0.0166750238017481,0.020207652115244137
South Sudan,,,,,,,,,,,,,,,,,,,-0.2606384380780351,0.20622977691071706,0.11594737961241847,-0.45841042593876186,0.3639906340752722,0.15262191541397513,-0.17647319271164746,-0.4921714717917276
Spain,0.07306384515498461,0.0900449250289522,-0.17027515100791427,0.0071613772090653475,0.15471337389140122,0.04240164959917157,-0.08463722704650825,0.045014570196976356,0.01854098529763399,-0.06808409300430561,0.03835669211794641,0.10847719650563521,0.263164014956089,0.1591916019370841,0.06324903614021389,0.07461380608093518,0.150941314722294,0.08876019686441956,-0.09610986281600299,-0.05068359625170483,0.03747281851249439,-0.10370525894285854,0.025484517707615326,0.014105531299330362,-0.12528510522874067,0.031758382737422125
Sri Lanka,0.11272294379439607,0.06455682862419926,0.06340406982438317,0.12273357418926671,0.09374631827964601,0.07258898893375768,0.07613891659438568,0.03366961893469932,-0.012029417235011386,0.031070778003877513,-0.0469287454246851,0.05738512252639242,0.09476222405228693,0.08506690431295379,0.17169791372493412,0.14982845774620873,0.13551304395503036,0.24959352363342624,0.026053468589903237,0.17023607447628003,0.1433077653415139,0.041271439080200506,0.0791149725279632,0.0613544753367025,0.009915554792808144,0.016791513543346997
Sudan,-0.10636061248743138,-0.3976350645268954,0.23022231948399802,0.40321690231514706,0.05270654341124477,-0.3651110494287268,0.26080802315079654,-0.06281026790951662,-0.0762597576239764,0.11614709807487988,0.045997929803676695,0.09199574618186833,0.1592172160988403,0.18245468001576753,0.20216506311626775,0.3135478690119209,0.24643566067505834,0.3006384415031286,-0.019488068957708295,0.09989707120681335,0.2208401389834451,-0.10941701982897113,0.002109507670120906,0.1923293251397542,0.04925192135680931,0.043039126253320965
Suriname,0.04202462442596375,0.00796386229658967,-0.06137161329531484,0.03880680461671774,0.0054659188188835445,0.22996065903634466,0.057294974599729286,0.1841708293280611,-0.1839143048884203,0.02285341928396484,-0.12768449451927003,0.29613893526424634,0.14979364403847978,0.1455628409452801,0.20046036784417176,0.18380487159907183,0.10515285060817788,0.1893283885883453,0.0844078539340282,0.11433519389380696,0.0008899399932659128,0.11348300127827388,0.021869742994537915,0.007465570360557095,-0.0960792699061715,-0.35306634905662465
Swaziland,0.03208779660623894,0.08047126684219075,-0.011512928035704527,0.04233345923799911,0.17077926913580263,-0.07539814105415037,0.054398597114522225,-0.09485173656740438,-0.03852084588504949,-0.006943030155613605,-0.11971145972399198,-0.07643663256114043,0.5287829063318611,0.2562074337104508,0.14255506628265907,0.030077714433418425,0.04748152792236519,-0.05712552405359447,0.07918815436122513,0.2311582644180888,0.07870776023579566,0.006910540032064047,-0.06566619464295088,-0.045324106199821704,-0.0864349199787495,-0.0655335118448497
Sweden,0.04028207830674762,0.029437552340545643,-0.2561505422554102,0.06976391610198232,0.1626853110511565,0.0889953184432228,-0.08166757390230754,0.009282733322662414,0.012292677012739495,-0.041158300719676494,-0.07942108938227754,0.09806769388008349,0.24795967649226014,0.14652932784693942,0.013222918681463646,0.07135187469591707,0.15277199316957368,0.04782589881846736,-0.16274727964666244,0.12904579906657607,0.1469418956505045,-0.04576312606225679,0.05289173639698973,-0.015095788989832368,-0.1384827359061069,0.016614498084780518
