Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Swaziland,1525.257954,1574.200121,1700.877999,1681.295913,1752.470985,2051.756699,1897.058058,2000.255355,1810.527661,1740.784604,1728.698284,1521.753289,1405.435592,2148.605909,2699.094715,3083.864341,3176.619932,3327.4507,3137.368335,3385.810743,4168.468878,4496.559727,4527.633383,4230.320928,4038.585413,3689.510606,3447.724019
Sweden,30312.95706,31534.02597,32462.31051,24147.07207,25831.66638,30034.09906,32706.99327,30035.89248,30314.70766,30687.35657,29424.31712,27087.4058,29743.80522,37119.06954,42558.10185,43120.84417,46197.59724,53255.29625,55802.27866,46720.60961,52749.70801,60500.8501,57732.14207,60785.69531,59868.08728,51577.39076,52434.32322
Switzerland,38791.43453,38863.2221,40013.9238,38484.88598,42177.97039,48977.90186,46900.74879,40534.2496,41603.49867,40747.72693,38081.99261,38810.73071,41745.09999,48556.72454,53820.20264,55327.89939,57778.05393,63676.24261,72724.86203,70196.1253,74760.82407,88476.07771,83421.90473,84907.45247,86422.42104,81939.3429,80109.28955
Syria,896.5785446,971.320082,1095.456518,1146.672811,888.1587081,943.7728777,1026.249852,1065.963948,1119.797031,1111.924847,1198.336454,1252.989572,1274.949642,1197.662768,1376.825753,1546.578307,1737.151333,2025.921471,2543.448342,2551.733439,2830.428555,3191.994378,2291.618515,1379.89373,1235.356766,1060.713972,708.6716873
Taiwan,8178.0,9092.11,10725.7,11200.81,12108.75,13706.01,13597.25,13968.1,12787.26,13768.27,14876.88,13408.38,13715.53,14094.37,15360.72,16503.31,16984.54,17780.93,18102.95,16959.78,19261.67,20911.64,21269.61,21887.99,22638.92,22373.56,22572.7
Tajikistan,537.2995692,504.8695878,359.8392093,302.9526191,239.8337495,211.313044,176.4638324,153.5379798,216.6120199,175.615092,138.4554569,171.0685993,189.9889507,237.7150916,311.6163448,340.5819494,408.8287987,526.6331261,715.8518083,676.1089487,749.5523492,847.3851653,969.2947682,1055.389487,1119.210219,929.0933447,802.5205645
Tanzania,265.9506501,290.7250614,250.0533797,220.5656255,220.4648788,249.4276217,300.300986,344.4350576,369.6400237,370.421671,379.6267796,377.0611197,381.9818685,400.7908799,428.6177765,459.4687737,491.5650087,551.6270288,683.0002347,692.4332692,732.1889233,767.1016274,860.4991355,967.4066678,1028.324037,946.7871096,965.3388178
Thailand,1564.059351,1769.042796,1999.225663,2209.362064,2491.432856,2846.589514,3043.982575,2468.182262,1845.829428,2033.260319,2007.735008,1893.26406,2096.188812,2359.115919,2660.125247,2894.061242,3369.546099,3973.020101,4379.65844,4213.00821,5076.337964,5492.11525,5860.584595,6168.268616,5951.877102,5840.043681,5978.616271
Timor-Leste,275.1220836,307.911121,379.8266658,425.6377587,469.1090146,518.8902449,598.0275836,552.3767477,626.422844,430.1144862,497.1314162,574.4567561,553.4630549,573.6575016,1109.560136,1822.574955,2614.875038,2779.875016,4160.734435,2978.437303,3656.952176,5095.489042,5879.699782,4888.321361,3441.650571,2585.153878,2053.273797
Togo,545.0205926,526.1383772,540.1455977,403.1991639,305.5652079,393.4660832,417.9451329,412.6132066,378.1559246,367.1176363,302.2064051,292.5673548,326.8555984,396.0300346,412.5893847,406.4009175,407.6946904,449.1442491,544.1475774,538.4419621,533.5087687,586.328824,571.8392198,621.2221234,640.1137057,570.4783267,597.4711532
Tonga,1704.840497,2049.778607,2019.88751,1990.488009,2031.004968,2117.65659,2288.656632,2203.394593,1951.276392,2003.867639,1931.950771,1694.307649,1832.483142,2082.287671,2374.661211,2592.036294,2867.830824,2973.088203,3308.136043,3139.614313,3595.429846,4328.313022,4532.512354,4316.170445,4439.459834,3973.340483,4167.40796
Trinidad and Tobago,4161.4567,4330.203744,4410.305097,3690.142324,3969.947588,4260.504289,4592.359735,4566.61506,4803.007753,5401.605334,6452.501693,6958.409514,7072.04634,8831.57354,10321.49173,12360.44871,14140.20283,16584.83,21259.94457,14555.40941,16701.76726,19085.32896,19157.38292,20143.52553,20270.83568,18289.58726,16177.07712
Tunisia,1640.220629,1694.756149,1975.196667,1823.398516,1913.91937,2169.250655,2320.448907,2208.237101,2292.671538,2386.547591,2211.857413,2253.025268,2344.356564,2760.507043,3111.463735,3193.12453,3369.860156,3775.925802,4307.010226,4128.53922,4141.99606,4264.725435,4152.700743,4222.812899,4305.543511,3861.64366,3698.005749
Turkey,3846.702093,3791.42026,3928.509436,4383.975185,3124.432643,3985.284224,4203.813159,4329.561539,4496.078644,4108.290777,4316.421187,3119.596128,3659.875728,4718.246302,6040.449861,7384.344467,8035.639398,9711.643239,10853.99126,9038.754725,10672.0439,11335.91271,11707.56187,12520.11177,12096.03533,10948.69028,10819.67613
Turkmenistan,833.504239,799.1826594,675.3415952,682.301773,561.7048292,520.4625526,555.015107,615.6135178,648.4254884,863.5930345,1092.152887,1479.738351,1887.196059,2423.547547,2586.721478,2982.623937,3370.572868,3796.437559,4381.997171,4036.455999,4439.200382,5649.952278,6675.198979,7304.283049,7962.239098,6477.941234,6387.68596
Turks and Caicos Islands,8745.00256,9295.543439,9785.827025,10526.95863,11160.44324,11747.86883,12644.24318,13395.40963,14543.77688,15451.85329,15842.26017,16629.34233,15784.60365,16382.93711,18187.2212,20533.91618,24561.65061,25456.30225,27648.34414,22019.65764,21028.40827,21835.08326,21009.88575,21328.98563,23296.33295,24832.6061,25995.18586
Tuvalu,1070.234529,1124.000821,1175.272093,1041.838581,1235.219534,1265.057418,1340.040575,1437.04352,1391.058948,1474.668419,1472.6534,1400.115444,1618.808283,1887.498704,2191.504736,2167.934793,2262.169481,2643.152633,2909.191816,2583.04894,2981.547855,3597.535385,3464.119276,3417.881509,3352.419413,3156.876302,3522.984722
Uganda,248.807615,194.9644932,202.5245598,202.6110584,308.6789841,350.187232,344.4171704,360.2518557,336.1658873,309.9532212,286.6259702,288.9334222,294.5410249,301.5549991,349.5437091,403.0449765,428.3035935,510.661415,598.1008148,606.7019823,606.9766601,641.7154088,707.3673074,720.3692423,753.9489398,656.5755069,641.2112044
Ukraine,1816.276495,1714.424763,1580.478481,1390.527856,1098.106849,989.6289254,912.3294243,1034.882851,871.9083941,663.5505057,662.9067296,812.1448188,916.1343869,1093.057219,1423.579838,1903.122114,2400.579403,3207.797288,4075.295252,2644.108335,2970.217789,3576.523251,3867.239056,4047.744721,2959.41772,2026.439168,2087.858191
United Arab Emirates,28091.80624,26960.05869,26766.15827,25931.24506,26185.72347,27577.75709,29353.672,29897.28142,27251.15242,28842.87953,33726.51281,31689.56981,31980.00578,33936.86874,36808.03236,39879.84642,42455.03726,42355.89416,45080.46215,32442.67885,33893.31689,39194.67965,40976.50538,42412.62727,43751.85055,38663.37156,38141.85652
United Kingdom,19134.07479,19946.77284,20536.02087,18427.35756,19743.3625,23158.89923,24356.64014,26737.40224,28202.16195,28655.23781,28133.84554,27744.138,30077.91986,34470.47673,40369.28167,42109.36886,44619.46469,50460.49915,47032.65029,38371.6466,39004.91349,41537.49366,41919.79232,42872.43169,46830.6412,44466.81612,40639.01604
United States,23651.97799,24193.22795,25371.84889,26426.6279,27788.29608,28811.43876,30085.98174,31568.3532,32934.70369,34574.49996,36393.14869,37180.34019,38068.9361,39536.33794,41777.10074,44192.96193,46395.27416,48075.36518,48479.48313,47171.31915,48516.16594,49882.47039,51575.61657,53049.37566,55000.6916,56796.54695,57938.43119
Uruguay,2971.25545,3543.084924,4508.693428,5213.84522,6028.670445,6609.899902,6977.037095,7329.827614,7713.606494,7250.255437,6875.019443,6284.446844,4090.902066,3624.204526,4120.569581,5226.932295,5887.857353,7026.509758,9091.073114,9451.933533,11992.03895,14236.67281,15171.60581,16973.65147,16831.94039,15613.78095,15387.15389
Uzbekistan,866.2505505,870.3794823,772.3798401,755.331683,715.8248783,709.8035173,721.3430372,788.5255112,748.6424664,840.070677,666.9521957,441.0521471,460.9243754,468.2377934,550.0641762,646.479,769.4495143,975.3678273,1273.853351,1431.312316,1645.013334,1960.459225,2173.330199,2305.082178,2519.475664,2646.252248,2600.968983
Vanuatu,1169.955837,1355.116066,1372.968375,1373.05359,1465.171943,1621.292658,1650.040749,1630.952832,1459.854233,1461.978124,1432.515263,1347.428724,1362.518069,1580.501741,1788.087167,1887.226,2049.618238,2398.612625,2705.598548,2649.617316,2966.856095,3264.538233,3133.090209,3124.233078,3088.243748,2801.937321,2889.836475
Venezuela,2475.380473,2661.033454,2938.161769,2857.938524,2720.367569,3529.589611,3151.269278,3758.844934,3921.718979,4127.107938,4842.037202,4986.675586,3700.879593,3272.615024,4325.696756,5504.976824,6833.377894,8454.466743,11432.74386,11765.10018,13825.35809,10955.34991,12985.50533,12456.71245,16054.49051,17136.85092,14485.61209
Vietnam,95.18825018,138.4474544,139.2001366,182.3084018,221.1291812,276.8126665,324.1472069,348.0173981,348.3243262,362.9195028,390.0933261,404.8078662,430.0528671,480.5797992,546.9096058,687.4797356,784.3724223,906.2841981,1149.424642,1217.268555,1317.890706,1525.115988,1735.141276,1886.671896,2030.261955,2085.101484,2192.214539
Yemen,344.0410996,339.6094217,346.0263078,350.2522198,348.5106719,397.9406098,470.8483627,488.0452331,440.7795882,513.7676601,624.0747833,627.3139872,664.0258848,714.010562,799.210563,946.9724807,1102.710107,1204.447631,1388.498036,1263.942155,1334.784943,1305.4182,1310.609043,1382.078841,1286.585934,1006.129065,910.7190183
Zambia,472.1766343,409.4758769,391.3349984,378.1566508,412.2858156,418.5074798,385.15393,448.3739051,358.5607566,335.7098201,345.6844983,382.9384665,382.2415791,435.4607477,538.5942809,702.7404186,1047.926445,1124.284733,1394.015172,1159.904916,1489.447621,1746.219687,1717.798091,1781.071946,1733.344794,1313.589617,1311.010428
Zimbabwe,1299.806761,1184.578132,957.1731827,913.6714516,946.2240135,969.5522599,1166.808437,1188.864694,826.2277127,780.2840928,733.9588613,726.2036336,687.2401495,646.4996163,616.9989552,595.2861748,579.8982357,567.7495995,512.7958004,771.598783,948.3318526,1093.653494,1304.96791,1429.998996,1434.896596,1445.071063,1464.589686
